NroCliente,EstadoCuenta,Edad,Genero,NroDependientes,NivelEducativo,EstadoCivil,IngresosAnual,TipoTarjeta,Antiguedad,NroProductosBanco,MesesInactivos_Ult_Año,Reclamos_Ult_año,CupoMax,Transacciones_Ult_año
712877733,1,48,1,5,5,2,5,1,42,6,3,3,12882.0,84
713339283,1,54,1,3,1,2,4,1,39,4,3,4,6348.0,71
720473433,1,59,0,1,5,1,2,1,36,5,1,3,2621.0,78
780584658,0,33,0,2,2,1,3,1,22,4,2,2,1843.0,61
711824358,1,44,0,4,3,4,2,1,31,3,3,2,3228.0,70
789990333,1,43,0,4,5,4,3,1,35,5,2,2,2303.0,80
721332033,1,42,1,2,1,4,5,1,30,4,2,1,29195.0,67
709612983,0,41,0,2,5,2,3,1,36,5,2,4,2990.0,41
771058908,1,55,0,3,4,4,3,1,42,3,3,2,2873.0,72
715471833,1,50,1,0,6,2,5,1,36,5,1,3,28253.0,67
711781233,1,53,0,3,5,2,1,1,45,6,1,3,1882.0,87
713947908,1,33,1,2,4,2,5,1,23,6,2,2,1630.0,91
709741608,1,51,1,2,1,4,5,1,36,3,1,2,4546.0,53
709333608,1,58,0,2,4,4,1,1,46,6,2,2,2395.0,84
709688883,0,45,1,3,4,1,5,1,36,4,3,2,3845.0,39
716269308,1,56,0,3,5,4,2,1,36,4,2,2,2836.0,90
708692583,0,44,0,2,4,4,2,1,31,3,3,3,1506.0,44
709892658,1,48,0,5,5,4,2,1,38,5,3,2,1605.0,67
713815383,0,53,1,1,4,4,5,1,36,3,2,2,11778.0,44
710183283,1,55,0,1,4,2,2,1,36,5,1,1,2747.0,84
711937158,1,49,1,3,3,2,4,1,39,5,3,3,2501.0,87
771486933,1,64,1,1,5,4,2,1,52,5,3,2,2563.0,84
717450633,0,47,1,3,2,4,4,1,36,3,2,4,1659.0,39
718421808,1,56,0,2,2,2,1,1,43,6,3,2,3068.0,73
716403633,1,60,0,0,3,3,2,1,50,5,3,2,3426.0,69
717646983,0,59,0,1,5,4,2,1,49,4,3,4,3214.0,53
778837083,0,50,1,2,5,2,5,1,31,3,3,3,12906.0,62
768632958,0,59,0,1,5,4,1,1,49,3,4,6,8708.0,49
715622508,0,52,1,2,1,2,5,1,41,6,4,3,7904.0,32
708402333,1,48,0,2,7,3,1,1,37,6,2,0,4549.0,88
708946008,0,46,0,3,3,2,2,1,36,5,2,2,1438.3,39
715625658,1,49,0,3,4,2,2,1,36,3,1,3,4476.0,87
789599283,1,44,0,3,3,3,1,1,38,5,3,2,2002.0,62
708960858,1,40,1,4,4,2,5,1,21,3,2,3,11502.0,85
814840833,0,44,1,4,7,2,6,1,39,4,3,2,7924.0,37
772082208,1,39,1,1,5,4,6,1,28,4,2,2,16199.0,82
711597183,1,43,1,2,2,3,5,1,34,5,3,2,1452.0,72
712110333,0,37,0,3,4,4,1,1,18,4,1,3,2179.0,48
718673358,0,35,1,3,7,2,5,1,30,5,3,4,13590.0,52
712479633,0,31,0,1,1,4,2,1,20,3,1,2,1695.0,43
716108283,1,53,0,4,5,2,2,1,46,6,3,3,4430.0,82
779360808,1,49,0,3,5,2,2,1,35,3,3,3,2919.0,75
716352033,1,49,0,2,5,2,2,1,39,3,3,3,2796.0,78
716643033,0,41,0,2,5,2,2,1,31,3,3,3,2580.0,40
711567333,1,43,1,1,4,4,4,1,31,5,3,2,2834.0,70
788756133,1,44,0,3,1,3,2,1,24,4,1,2,2617.0,60
755437533,1,48,0,4,5,4,2,1,41,3,3,2,1522.0,77
713573508,0,41,1,4,5,1,3,2,32,4,2,4,16509.0,43
709430508,0,40,1,4,4,1,3,1,32,1,2,3,7316.0,50
710645583,1,44,0,2,2,4,1,1,37,5,1,2,7627.0,75
714253983,1,44,1,3,1,2,3,1,36,4,2,3,9465.0,59
771566208,1,48,1,3,3,2,2,1,36,3,1,2,8795.0,74
713314533,0,40,1,2,1,4,4,1,27,6,2,3,12283.0,41
720725883,1,34,0,2,3,4,2,1,20,5,2,3,2715.0,68
708539583,1,44,0,3,1,2,1,1,25,6,1,3,19897.0,63
716747283,1,44,0,2,2,4,2,1,36,5,2,2,2097.0,79
787519683,1,41,0,2,5,4,2,1,30,3,2,2,3028.0,78
721044333,1,34,0,2,3,4,2,1,22,5,2,0,1695.0,91
713679633,0,41,0,3,5,2,2,1,33,6,3,5,1438.3,51
711126483,1,37,0,1,5,4,2,1,28,4,3,3,1438.3,76
814191333,0,55,1,2,1,3,6,1,50,5,4,3,24250.0,41
715040208,1,49,0,2,5,4,1,1,38,6,3,3,5076.0,72
710769258,1,40,0,2,5,4,1,1,27,4,2,3,4438.0,75
715227633,1,36,0,3,3,4,2,1,36,5,2,3,1964.0,60
708635058,1,53,0,0,4,4,2,1,44,4,1,1,1904.0,85
709051533,1,46,0,1,5,2,3,1,26,6,3,0,2933.0,92
718940208,1,55,0,0,5,4,1,1,44,6,1,3,18202.0,68
712361583,1,47,1,5,5,2,5,2,36,3,3,1,34516.0,67
708390633,1,52,0,3,5,2,2,1,44,5,5,3,2421.0,69
720281508,1,44,0,2,7,3,2,1,34,3,1,2,2406.0,91
720885558,1,51,0,2,4,4,3,1,37,5,1,1,2621.0,74
709781208,1,34,0,0,1,2,2,1,26,5,3,1,2291.0,82
710086308,1,46,0,4,4,1,3,1,38,6,2,0,3645.0,87
713282733,1,37,0,2,5,4,3,1,24,4,3,1,3375.0,64
815812683,1,47,1,3,1,4,6,1,42,5,3,2,8856.0,77
708204033,1,36,0,5,1,4,2,1,24,3,1,1,2980.0,70
720040158,1,47,1,3,2,4,4,1,36,3,3,2,17656.0,71
755996583,0,57,0,2,2,4,2,1,50,5,0,3,2475.0,43
711359058,1,46,0,4,4,4,2,1,33,3,2,2,3942.0,71
714064908,1,57,0,1,5,4,2,1,36,4,2,3,1771.0,84
717074283,0,45,0,3,5,3,1,1,37,5,2,6,17678.0,49
765847383,1,50,1,1,5,2,6,1,43,4,5,3,20958.0,78
789531633,1,53,0,4,5,4,2,1,46,4,1,2,4117.0,88
820593033,1,43,0,2,5,4,3,2,39,3,1,2,18524.0,64
710078358,1,36,1,4,6,2,2,1,26,5,1,1,2222.0,88
715025208,1,56,0,2,3,2,2,1,46,5,3,3,3119.0,63
709596783,1,46,1,3,3,2,3,1,34,5,1,2,1611.0,78
715960308,0,53,0,1,5,3,2,1,44,3,3,3,4090.0,49
716653758,1,55,1,0,1,4,4,1,36,3,3,3,1467.0,74
787268733,1,52,0,1,5,2,3,1,46,5,1,2,2442.0,85
789923058,0,53,0,1,4,2,3,1,44,3,3,3,1816.0,44
771079833,1,40,0,3,4,4,2,1,27,3,3,3,1438.3,78
710507733,1,42,1,4,5,4,4,1,35,3,3,1,14958.0,68
779269158,0,43,0,2,5,2,1,1,25,4,2,4,21961.0,39
711627558,1,40,0,3,2,4,2,1,30,5,1,2,1625.0,73
710536983,1,49,0,0,6,2,2,1,36,6,3,3,3007.0,67
712237458,1,47,1,3,1,2,6,1,28,3,2,2,11629.0,78
778289883,0,42,0,2,5,1,2,1,32,3,3,3,1507.0,41
714154533,1,45,0,3,4,4,1,1,36,6,1,2,3111.0,56
803657133,1,60,1,1,5,4,3,1,54,6,3,3,1848.0,75
769053033,0,44,0,1,5,4,3,1,38,3,2,5,4142.0,44
713613258,1,46,1,4,4,4,5,1,36,6,1,2,1438.3,71
768544833,1,45,0,4,2,4,2,1,39,6,2,3,2202.0,77
720782658,1,42,1,4,5,2,4,1,36,4,2,3,3591.0,80
768162108,0,49,1,3,3,2,6,1,43,5,3,3,4781.0,50
710511858,1,58,0,0,1,2,2,1,36,3,3,3,3832.0,88
714516033,1,53,1,3,4,2,6,1,44,4,2,0,9025.0,87
788630958,1,44,1,2,2,4,3,1,28,3,1,2,11627.0,67
717646008,1,61,0,1,3,2,1,1,46,6,2,2,5686.0,67
712290258,1,49,0,1,1,2,2,1,40,5,1,3,2636.0,67
716292033,1,37,0,4,4,4,2,1,36,6,2,3,1438.3,84
780372408,1,43,0,5,4,4,2,1,33,6,2,2,4976.0,69
720853158,1,38,0,3,4,4,1,1,24,6,3,3,13951.0,70
823507833,1,44,1,4,4,4,4,1,40,4,3,2,14370.0,79
711111633,1,60,1,1,4,4,3,2,49,5,2,2,21681.0,75
709904508,1,59,0,0,6,4,3,1,40,5,3,3,2634.0,71
712022883,1,37,0,2,4,4,3,1,27,4,1,2,2204.0,82
712173108,1,48,0,1,1,1,3,1,36,3,1,3,2447.0,82
714156633,1,60,0,0,1,4,1,1,36,3,3,2,3068.0,79
714581358,0,48,0,3,5,4,2,1,43,3,3,4,1502.0,36
713256033,1,39,0,3,2,4,1,1,25,5,3,3,4181.0,74
825831933,1,52,0,3,4,2,2,1,48,4,2,2,3136.0,81
720274158,1,42,0,4,4,2,2,1,35,4,2,2,4478.0,76
772394883,0,60,0,1,2,4,1,1,50,3,6,3,7359.0,43
794253108,1,52,1,4,5,4,3,1,46,3,3,2,13090.0,78
720899883,1,44,0,1,4,2,3,1,35,6,2,2,6849.0,82
714313608,1,36,0,4,2,2,2,1,36,5,3,0,4228.0,74
716602683,1,49,0,3,5,2,3,1,36,3,3,2,5678.0,70
715928808,1,42,0,2,4,2,2,1,31,3,5,2,3964.0,75
771899433,0,48,1,3,5,2,5,1,37,5,2,4,7970.0,27
714771708,1,36,0,0,3,1,1,1,26,5,3,3,4692.0,69
709711758,0,45,0,3,2,3,2,1,32,3,2,2,1942.0,31
721137558,0,40,1,4,5,3,3,1,28,1,2,3,5821.0,42
820268358,1,48,0,4,6,1,2,1,43,4,1,3,2357.0,75
709273383,1,54,0,0,1,2,1,1,36,3,1,2,8294.0,77
822959133,1,32,0,3,6,2,3,1,26,4,3,3,3174.0,83
720491958,1,34,0,3,2,4,2,1,36,4,3,3,1438.3,74
713607108,1,46,0,2,3,3,2,1,31,6,1,2,1852.0,61
709729533,0,47,1,3,2,4,3,1,39,4,3,1,1809.0,49
717890583,1,48,0,1,5,3,3,1,38,4,1,2,3503.0,93
718384233,1,52,1,5,7,4,3,2,39,4,2,2,17835.0,58
713401758,1,45,1,2,2,2,6,1,36,6,2,3,3383.0,75
773257233,1,46,0,4,1,4,2,1,39,4,2,3,7128.0,70
713556033,1,36,0,1,5,2,2,1,22,5,2,3,1438.3,59
719265108,1,42,0,3,4,2,2,1,33,6,3,2,3815.0,94
778740708,1,39,0,3,5,2,2,1,27,3,3,2,1902.0,69
710952933,1,43,0,1,2,3,2,1,36,5,2,3,2077.0,75
720991833,0,48,0,2,7,2,2,1,36,4,3,4,2514.0,53
779954658,1,56,1,4,4,4,5,1,40,4,3,3,34516.0,82
714204108,1,45,0,5,5,4,2,1,38,3,3,0,2144.0,55
805546308,1,65,0,0,4,4,2,1,56,3,3,2,5951.0,83
716244933,1,54,0,3,4,3,1,1,36,3,5,3,4806.0,87
712018233,1,42,0,3,5,4,1,1,34,3,3,3,16612.0,94
802878408,1,53,0,1,5,2,3,1,47,6,2,2,2799.0,88
719504433,1,63,1,0,1,4,3,2,54,4,3,3,18064.0,71
794558658,1,49,0,4,5,2,2,1,34,3,1,3,2560.0,86
711634008,1,42,0,3,2,2,2,1,36,6,2,2,5821.0,70
708260208,1,43,0,5,2,4,2,1,36,4,3,2,2057.0,76
713435058,1,49,0,5,4,3,2,1,42,5,2,3,1972.0,66
719656533,1,44,1,3,4,2,4,1,36,6,2,3,2675.0,79
719709558,1,48,1,3,5,2,3,1,33,3,1,2,6223.0,79
710311233,1,44,0,4,4,4,1,1,37,3,3,3,7632.0,86
719216508,1,55,0,1,1,1,2,1,36,5,2,1,3258.0,77
713105508,1,46,1,3,4,4,4,2,29,4,3,3,34516.0,53
710719683,1,49,0,1,4,3,3,1,43,3,3,2,3054.0,88
817892208,1,35,0,2,7,4,2,1,30,5,1,1,1438.3,72
714102183,0,50,1,3,2,4,6,1,36,1,2,3,7970.0,41
715410783,0,55,0,1,1,4,2,1,36,5,2,3,1836.0,34
718202658,1,47,1,3,5,1,6,1,36,3,2,3,9397.0,98
719445633,1,60,0,0,2,2,2,1,36,4,2,3,1601.0,69
709820658,1,45,1,4,4,2,5,1,36,3,2,3,34516.0,64
718481283,1,51,0,1,4,2,2,1,43,5,1,3,1822.0,73
789300408,1,41,1,4,4,2,2,1,30,3,2,2,1614.0,87
711970533,1,54,0,4,1,2,2,1,41,3,2,0,1491.0,71
815088483,1,28,0,1,5,3,2,1,23,4,1,3,2543.0,64
717139608,1,50,0,2,3,3,2,1,36,3,2,3,3462.0,65
717626508,1,44,0,3,5,2,2,1,36,3,3,1,1699.0,87
767668908,0,46,0,3,5,2,1,1,40,3,4,3,13095.0,32
712484733,1,47,1,5,1,4,4,1,32,6,2,3,8823.0,85
716216958,1,48,1,1,2,2,4,1,42,6,1,1,4429.0,63
714246333,0,58,0,4,4,2,1,1,48,1,4,3,5396.0,39
718693683,1,65,0,0,4,4,3,1,53,4,1,3,2418.0,74
716298633,1,56,0,1,5,4,2,1,47,5,2,3,2086.0,84
755661933,0,48,0,3,5,4,3,1,41,5,3,3,1899.0,45
712914783,1,43,1,5,5,4,3,1,31,4,1,2,7564.0,82
711240108,1,41,1,2,5,2,4,1,31,3,2,2,13116.0,61
721396758,1,35,0,4,7,2,2,1,36,3,1,3,1438.3,80
715636533,1,48,0,3,4,2,2,1,36,4,1,2,3716.0,73
711508608,1,50,0,1,1,2,2,1,36,3,5,3,3069.0,74
716669658,0,51,0,1,4,4,2,1,33,6,3,3,2006.0,38
718212633,1,45,0,4,4,2,3,1,36,5,2,1,2948.0,79
708357183,1,47,0,3,1,4,2,1,38,4,2,3,1438.3,64
713629533,1,35,0,1,2,2,2,1,36,3,2,3,1438.3,83
771450708,1,58,0,3,5,2,3,1,46,5,3,1,4669.0,73
711311883,1,48,0,2,5,2,2,2,35,5,2,2,13994.0,63
802673508,0,57,1,2,5,4,6,1,51,3,5,3,8760.0,39
708113208,1,53,0,1,4,2,2,1,36,3,2,2,1688.0,69
788786208,1,46,0,2,3,2,1,1,27,6,3,3,9881.0,85
720043533,1,39,1,4,5,4,4,1,26,6,2,0,4534.0,66
801083133,1,57,0,4,2,4,2,1,51,5,3,3,3545.0,69
716246733,1,57,0,2,3,4,2,1,49,4,2,2,1857.0,71
807157833,1,56,0,4,2,4,1,1,51,5,1,1,3334.0,73
721032633,0,55,0,3,1,4,3,1,32,5,3,4,2496.0,50
828285858,1,41,0,3,3,2,2,1,37,3,1,2,1438.3,66
718890933,0,45,0,4,7,2,2,1,27,3,2,2,1438.3,38
711148308,1,52,1,3,5,4,4,1,46,4,2,2,9357.0,77
712810233,1,40,0,2,5,2,2,1,36,3,2,3,2423.0,80
714098883,1,45,0,1,5,4,3,1,36,5,2,2,1936.0,80
779327733,1,43,1,1,5,3,4,1,25,4,3,3,1783.0,81
716364408,1,59,0,0,1,2,2,1,36,4,1,2,1438.3,62
710461083,1,56,0,2,5,4,2,1,46,4,1,3,1438.3,84
709306983,1,44,0,2,6,2,2,2,36,6,3,2,10580.0,81
769035933,1,54,0,2,1,4,2,1,48,5,3,2,4597.0,68
813182658,1,49,0,4,4,2,2,1,44,4,2,3,1656.0,79
781110408,1,39,0,0,4,4,2,1,23,5,3,2,3279.0,75
818007783,1,49,0,3,3,2,3,1,44,6,2,3,2578.0,89
708862233,1,44,0,4,5,2,3,1,30,3,3,3,4068.0,83
714006333,0,42,0,4,5,2,2,1,36,5,2,3,2128.0,41
770596458,0,45,0,2,7,2,2,1,31,4,3,4,2704.0,39
789392883,1,38,0,3,6,1,2,1,29,4,1,0,1878.0,71
803805483,1,46,0,3,3,2,1,1,40,3,3,3,10600.0,67
709534083,0,58,0,0,2,3,2,1,36,3,2,6,9909.0,41
710579583,1,57,0,1,5,2,2,1,50,3,2,3,1665.0,86
708949908,0,50,1,1,5,3,6,1,42,1,3,2,1656.0,44
711907083,1,53,1,1,4,1,5,1,36,3,3,4,14111.0,64
718696458,1,52,0,1,5,2,2,1,42,4,2,3,2012.0,68
710611683,1,43,0,2,6,2,2,1,31,6,1,1,2837.0,83
721511883,1,40,0,3,5,4,2,1,28,6,2,2,1709.0,79
779116158,1,49,0,1,1,2,2,1,31,5,2,1,5714.0,85
720193533,1,41,1,3,1,2,4,1,32,4,1,3,5071.0,62
753094533,1,51,1,3,2,2,5,1,44,3,3,3,24028.0,73
719545983,1,31,0,2,6,1,1,1,13,5,3,3,13882.0,82
716494383,1,49,0,3,5,1,3,1,41,3,2,2,3585.0,78
769892058,1,40,1,3,2,4,5,1,34,4,2,2,9124.0,65
709098108,1,45,0,4,5,2,1,1,35,4,2,2,2705.0,80
715705683,1,56,0,1,5,4,2,1,36,4,3,2,1936.0,70
715724808,1,49,1,3,4,2,5,1,41,5,2,3,8051.0,83
717123858,1,36,0,1,5,2,3,1,36,5,1,3,3635.0,62
716236683,1,46,0,1,4,2,2,1,37,4,2,2,2532.0,71
771224358,1,54,0,4,1,2,2,1,41,3,1,3,2028.0,78
779310033,0,42,0,4,7,2,2,1,24,3,2,3,4304.0,36
710595783,1,46,0,3,5,1,1,1,39,4,1,2,6644.0,76
711409833,1,45,0,5,2,2,2,1,33,3,1,3,1830.0,71
721174008,1,37,1,2,2,2,6,1,23,4,3,3,7607.0,77
714192933,0,55,0,3,5,4,2,1,36,3,3,5,2060.0,44
709632483,1,49,0,2,4,4,2,1,40,3,2,2,1438.3,84
718431258,1,41,1,4,4,4,4,1,28,4,3,3,3126.0,74
817029108,1,47,0,4,6,4,3,1,27,4,6,3,6885.0,67
796931508,0,42,1,4,4,1,4,1,36,4,3,4,1871.0,48
769577358,1,31,0,0,5,4,2,1,17,4,2,3,2787.0,89
815589558,1,50,1,2,6,2,5,1,45,6,3,2,1867.0,70
714287583,0,41,0,3,1,2,2,1,32,3,2,3,1438.3,38
718975083,0,47,0,4,5,4,2,1,40,6,4,3,2473.0,44
715315008,1,40,1,4,6,4,3,1,30,6,3,2,4640.0,70
779252283,1,47,0,4,4,2,2,1,29,6,3,0,2712.0,82
714031083,0,46,0,3,5,1,1,1,30,3,2,1,8869.0,40
772442883,0,51,0,4,5,2,1,1,41,2,3,5,3853.0,38
714533058,1,53,0,3,3,2,2,1,43,4,2,3,1438.3,86
716570958,0,50,1,3,6,3,4,1,36,3,2,3,14409.0,39
710116833,0,59,0,1,4,4,3,1,36,5,3,3,1665.0,40
718586133,1,43,0,3,5,2,2,1,31,6,1,3,2639.0,85
773322558,1,59,0,2,4,2,2,1,48,6,1,1,2338.0,69
714554808,1,51,0,1,5,2,2,1,40,3,3,0,2774.0,91
717903108,1,57,0,1,3,4,1,1,46,6,1,1,4283.0,65
815908908,0,47,0,4,2,4,1,1,42,3,4,3,6263.0,50
771464808,1,35,0,2,5,4,2,1,23,6,3,3,2317.0,71
708234558,1,55,0,2,3,3,2,1,43,5,2,1,2239.0,73
715737258,1,41,0,1,3,2,2,1,32,6,3,3,2225.0,84
710188308,1,51,0,3,5,4,2,1,41,6,2,3,1519.0,73
708670608,1,48,0,5,2,2,1,1,36,4,2,3,5495.0,85
714839808,1,51,0,3,5,2,2,1,35,6,1,1,2141.0,64
811140933,1,43,0,2,4,2,2,1,29,4,1,2,2616.0,63
788937933,1,39,0,3,5,3,2,1,25,3,1,1,5494.0,81
721527858,0,52,0,3,4,2,2,1,40,3,5,1,2003.0,42
718265658,1,47,0,4,2,4,2,1,36,3,1,2,2092.0,80
714312708,1,44,1,0,4,4,4,1,36,6,3,2,6606.0,68
715821183,1,42,0,4,3,2,1,1,23,3,3,2,7102.0,68
709487058,1,51,0,2,1,2,2,2,36,6,2,3,13812.0,56
712675158,1,56,1,1,5,4,4,1,36,5,3,2,7075.0,75
826473858,1,44,1,1,3,4,3,1,40,6,1,2,4274.0,60
817382958,1,47,0,3,4,4,2,1,31,5,1,3,2317.0,89
712927383,0,51,0,2,2,4,2,1,36,3,3,3,1438.3,49
712894308,1,47,1,4,4,2,5,1,37,5,3,3,2888.0,75
712349808,1,44,0,4,3,4,1,1,34,4,1,2,12310.0,76
778780008,1,48,1,4,1,2,4,1,36,4,3,3,1622.0,66
711430908,0,45,0,4,5,2,2,1,34,3,2,1,1438.3,35
779670783,1,40,1,3,1,4,5,1,23,6,2,2,12559.0,71
718757808,1,56,0,1,2,1,3,1,46,4,3,3,2929.0,67
779530908,0,48,0,3,1,3,2,1,31,5,2,4,1438.3,58
716389833,1,50,0,1,1,4,2,1,40,4,1,2,2319.0,74
718469658,1,37,0,2,2,2,1,1,22,4,3,3,7927.0,85
809849358,0,55,0,2,5,3,2,1,50,2,6,3,1720.0,36
719772258,1,38,1,3,1,4,5,1,30,5,1,3,3642.0,79
809363958,1,49,0,3,4,2,3,1,44,5,1,2,3881.0,66
709165533,1,47,1,3,7,1,6,1,41,6,2,2,6143.0,72
809846283,1,42,0,1,1,2,2,1,37,3,3,0,1438.3,78
708427908,1,52,0,4,3,1,2,1,39,6,3,1,2035.0,86
721228308,0,47,0,2,4,2,2,1,39,5,3,3,3899.0,40
713374533,1,52,0,1,1,4,3,1,43,4,2,2,1981.0,90
708708858,0,50,0,1,5,4,2,1,36,1,3,4,2422.0,46
721111233,1,52,1,2,5,2,5,1,43,6,3,3,11964.0,85
708538608,1,50,0,4,3,2,1,1,36,6,4,3,3862.0,81
718866633,1,46,1,2,3,2,5,1,36,5,4,2,33142.0,63
719100633,1,40,1,2,4,4,6,2,36,3,4,2,34516.0,73
789328083,0,42,0,4,4,2,2,1,32,6,3,3,3454.0,39
822905058,1,29,0,2,5,2,2,1,25,6,3,2,2732.0,85
816549933,1,50,1,4,4,3,5,1,45,4,2,2,1687.0,82
716421633,0,43,0,3,5,2,2,1,36,4,2,4,3523.0,44
712667958,1,40,1,4,2,4,6,1,36,4,3,2,5773.0,71
809559933,0,45,0,3,5,2,1,1,40,3,5,3,4462.0,41
819979458,1,35,0,3,7,2,2,1,30,5,2,2,3976.0,75
708100533,1,55,0,3,3,4,2,1,36,3,3,3,2679.0,85
778669608,1,49,0,4,1,2,3,1,29,6,3,2,1564.0,78
802867683,1,53,0,2,4,4,3,1,47,5,2,3,1536.0,78
711893358,1,46,1,5,4,2,3,1,37,6,2,1,2375.0,66
785410158,1,50,0,3,4,2,2,1,42,4,3,3,2719.0,65
718596858,1,53,0,4,5,3,3,1,45,5,3,1,3369.0,78
708338958,1,58,0,1,5,4,2,1,36,5,1,1,3173.0,75
714688833,1,47,0,2,4,1,2,1,36,4,2,2,3139.0,95
789662283,0,50,0,3,4,2,2,1,33,3,3,4,2140.0,50
712805658,1,56,0,3,2,4,2,1,46,4,3,2,2258.0,72
815598858,1,48,1,3,5,2,3,1,43,5,1,1,2423.0,74
779412783,1,55,0,1,4,4,2,1,37,4,3,3,2376.0,79
780036483,1,38,1,1,5,4,2,1,28,4,5,2,1690.0,69
711527508,0,46,0,3,4,2,3,1,34,2,3,2,8583.0,31
720768258,1,52,0,3,5,4,2,1,34,5,2,1,2996.0,66
716023533,1,49,0,1,6,4,1,1,39,6,3,2,2880.0,81
714075708,1,48,1,4,2,3,5,3,38,4,3,1,34516.0,71
787475433,1,36,0,2,7,4,1,1,23,5,2,3,6966.0,69
787505133,0,36,1,3,3,2,6,1,24,2,2,3,11316.0,49
712241433,1,38,0,0,4,4,2,1,30,4,2,1,1438.3,84
807990108,1,44,1,1,2,3,6,1,39,3,2,3,11362.0,61
719018208,0,52,0,0,7,2,1,1,46,6,4,3,7210.0,36
716641983,1,55,0,4,3,4,1,1,36,5,3,3,7790.0,84
708989358,1,37,0,2,1,2,2,1,18,3,3,1,2023.0,79
708807483,1,51,0,3,5,2,3,1,45,5,2,3,9117.0,75
715774833,1,41,0,2,7,1,2,1,36,4,1,2,1801.0,74
714733908,1,51,1,2,4,2,4,1,37,6,6,3,8787.0,75
721067658,1,40,1,4,5,2,4,2,36,6,1,3,27436.0,81
788997408,1,65,0,2,7,4,2,1,53,6,3,2,2195.0,65
719835033,1,46,1,4,3,2,5,1,34,5,3,2,13734.0,67
771854808,1,45,1,4,5,2,4,1,34,6,2,3,2731.0,66
717299958,1,49,1,3,5,4,5,1,45,3,2,0,2453.0,66
720778458,1,49,1,3,1,2,4,1,36,6,3,3,7451.0,97
713019783,1,41,0,3,4,2,3,1,35,3,3,3,2644.0,72
770968383,0,41,1,4,5,2,5,2,28,3,2,3,34516.0,52
709747308,1,41,1,5,5,2,4,1,36,4,4,3,4575.0,64
801366783,1,51,0,1,3,4,2,1,45,3,3,2,4860.0,80
798786333,1,46,0,2,5,2,2,1,40,6,4,2,1438.3,66
771723408,0,37,0,2,1,4,2,1,25,3,2,4,1690.0,60
715117008,1,39,1,5,2,2,3,1,36,4,2,3,1438.3,82
713944833,1,46,1,5,2,4,4,1,36,3,3,2,24512.0,78
713569158,0,43,0,3,4,4,3,1,34,1,3,2,1654.0,47
713037333,1,63,1,1,5,4,5,1,55,6,1,2,21430.0,57
718267233,1,50,1,1,5,2,6,2,38,4,3,3,34516.0,65
709736658,1,37,1,4,2,2,3,1,27,6,3,2,1438.3,86
710929233,1,33,0,2,7,4,2,1,36,5,2,3,2800.0,83
714290583,1,44,1,4,6,2,4,1,36,3,2,2,3117.0,85
717972408,1,44,1,2,2,2,5,1,34,6,3,3,2558.0,78
718626033,0,47,1,3,4,2,4,1,39,2,3,2,10061.0,52
720008133,1,45,0,4,5,1,1,1,36,4,1,3,3416.0,83
710476908,1,39,0,3,5,2,1,1,28,3,3,3,9371.0,78
709888383,1,47,0,3,5,2,2,1,36,3,1,2,3147.0,82
788864508,1,52,0,3,1,4,2,1,37,4,2,2,1554.0,79
714010383,0,47,0,5,2,4,1,1,40,5,4,5,3502.0,42
719549508,1,49,0,4,5,4,2,1,40,4,2,2,2712.0,74
718670808,1,59,0,0,3,2,2,1,51,6,1,0,1438.3,81
718211208,1,39,1,3,4,2,6,1,36,6,3,2,3281.0,69
712578933,0,35,0,5,4,2,3,1,25,3,2,6,1438.3,44
709343433,1,39,0,2,5,4,2,1,26,5,3,3,2469.0,74
767488908,1,41,1,4,1,2,5,1,35,4,2,3,3497.0,72
719531133,1,46,0,4,1,1,3,1,38,4,2,3,2505.0,80
719006508,1,34,1,2,5,2,4,1,36,5,1,3,2763.0,69
721287183,1,49,0,2,2,2,2,1,35,5,2,3,2081.0,87
711144183,0,55,0,3,5,2,1,1,45,1,3,1,2815.0,29
709080783,1,56,0,1,5,4,2,1,38,4,1,3,1737.0,78
710520408,1,52,0,4,4,4,1,1,36,5,3,3,9078.0,87
785262333,0,46,1,5,2,1,3,1,40,5,4,3,6185.0,45
716513358,1,51,0,2,5,3,1,1,36,5,3,3,2069.0,91
719073483,0,45,1,3,2,2,5,1,38,3,3,3,9234.0,44
715372083,1,37,0,1,5,4,2,1,36,3,3,3,2684.0,85
780034083,1,48,0,3,4,2,3,1,38,3,2,2,2151.0,86
794581533,1,52,1,2,3,4,4,1,37,4,3,3,2749.0,90
710013258,1,44,0,3,4,4,2,1,31,3,2,2,1980.0,69
719084358,0,55,0,1,5,2,2,1,46,6,4,3,4232.0,37
789173958,1,45,0,2,5,2,2,1,34,4,1,2,1438.3,76
789575583,1,43,0,2,2,1,1,1,36,5,1,0,6931.0,64
712434708,0,52,0,3,4,2,2,1,39,5,3,2,3302.0,47
808675083,1,61,1,1,5,4,1,1,56,5,3,2,4235.0,76
710864358,1,51,0,2,7,2,1,1,45,6,6,2,6501.0,81
712574583,1,34,0,1,5,4,1,1,21,6,1,3,6376.0,70
708412758,0,33,0,3,5,4,2,1,36,5,2,3,1457.0,45
714389058,1,38,0,3,1,2,3,1,36,3,3,2,5576.0,85
715767033,1,56,0,3,3,4,1,1,36,5,1,3,1438.3,83
779281233,1,45,0,3,5,4,1,1,27,4,3,3,2478.0,80
717147708,1,44,1,2,2,3,4,1,34,6,3,2,3650.0,81
